text,register
δὴ τότ’ ἐγὼν ἑτάροισι μετηύδων ἀχνύμενος κῆρ,speech
ὦ φίλοι οὐ γὰρ χρὴ ἕνα ἴδμεναι οὐδὲ δύ’ οἴους θέσφαθ’ ἅ μοι Κίρκη μυθήσατο δῖα θεάων,speech
ἀλλ’ ἐρέω μὲν ἐγών ἵνα εἰδότες ἤ κε θάνωμεν ἤ κεν ἀλευάμενοι θάνατον καὶ κῆρα φύγοιμεν,speech
Σειρήνων μὲν πρῶτον ἀνώγει θεσπεσιάων φθόγγον ἀλεύασθαι καὶ λειμῶν’ ἀνθεμόεντα,speech
οἶον ἔμ’ ἠνώγει ὄπ’ ἀκουέμεν,speech
ἀλλά με δεσμῷ δήσατ’ ἐν ἀργαλέῳ ὄφρ’ ἔμπεδον αὐτόθι μίμνω ὀρθὸν ἐν ἱστοπέδῃ ἐκ δ’ αὐτοῦ πείρατ’ ἀνήφθω,speech
εἰ δέ κε λίσσωμαι ὑμέας λῦσαί τε κελεύω ὑμεῖς δὲ πλεόνεσσι τότ’ ἐν δεσμοῖσι πιέζειν,speech
ἦ τοι ἐγὼ τὰ ἕκαστα λέγων ἑτάροισι πίφαυσκον,speech
τόφρα δὲ καρπαλίμως ἐξίκετο νηῦς ἐυεργὴς νῆσον Σειρήνοιιν,speech
ἔπειγε γὰρ οὖρος ἀπήμων,speech
αὐτίκ’ ἔπειτ’ ἄνεμος μὲν ἐπαύσατο ἠδὲ γαλήνη ἔπλετο νηνεμίη κοίμησε δὲ κύματα δαίμων,speech
ἀνστάντες δ’ ἕταροι νεὸς ἱστία μηρύσαντο καὶ τὰ μὲν ἐν νηὶ γλαφυρῇ θέσαν οἱ δ’ ἐπ’ ἐρετμὰ ἑζόμενοι λεύκαινον ὕδωρ ξεστῇς ἐλάτῃσιν,speech
αὐτὰρ ἐγὼ κηροῖο μέγαν τροχὸν ὀξέι χαλκῷ τυτθὰ διατμήξας χερσὶ στιβαρῇσι πίεζον,speech
αἶψα δ’ ἰαίνετο κηρός ἐπεὶ κέλετο μεγάλη ἲς Ἠελίου τ’ αὐγὴ Ὑπεριονίδαο ἄνακτος,speech
ἑξείης δ’ ἑτάροισιν ἐπ’ οὔατα πᾶσιν ἄλειψα,speech
οἱ δ’ ἐν νηί μ’ ἔδησαν ὁμοῦ χεῖράς τε πόδας τε ὀρθὸν ἐν ἱστοπέδῃ ἐκ δ’ αὐτοῦ πείρατ’ ἀνῆπτον,speech
αὐτοὶ δ’ ἑζόμενοι πολιὴν ἅλα τύπτον ἐρετμοῖς,speech
ἀλλ’ ὅτε τόσσον ἀπῆμεν ὅσον τε γέγωνε βοήσας ῥίμφα διώκοντες τὰς δ’ οὐ λάθεν ὠκύαλος νηῦς ἐγγύθεν ὀρνυμένη λιγυρὴν δ’ ἔντυνον ἀοιδήν,speech
δεῦρ’ ἄγ’ ἰών πολύαιν’ Ὀδυσεῦ μέγα κῦδος Ἀχαιῶν νῆα κατάστησον ἵνα νωιτέρην ὄπ ἀκούσῃς,speech
οὐ γάρ πώ τις τῇδε παρήλασε νηὶ μελαίνῃ πρίν γ’ ἡμέων μελίγηρυν ἀπὸ στομάτων ὄπ’ ἀκοῦσαι ἀλλ’ ὅ γε τερψάμενος νεῖται καὶ πλείονα εἰδώς,speech
ἴδμεν γάρ τοι πάνθ’ ὅσ’ ἐνὶ Τροίῃ εὐρείῃ Ἀργεῖοι Τρῶές τε θεῶν ἰότητι μόγησαν ἴδμεν δ’ ὅσσα γένηται ἐπὶ χθονὶ πουλυβοτείρῃ,speech
ὣς φάσαν ἱεῖσαι ὄπα κάλλιμον,speech
αὐτὰρ ἐμὸν κῆρ ἤθελ’ ἀκουέμεναι λῦσαί τ’ ἐκέλευον ἑταίρους ὀφρύσι νευστάζων,speech
οἱ δὲ προπεσόντες ἔρεσσον,speech
αὐτίκα δ’ ἀνστάντες Περιμήδης Εὐρύλοχός τε πλείοσί μ’ ἐν δεσμοῖσι δέον μᾶλλόν τε πίεζον,speech
αὐτὰρ ἐπεὶ δὴ τάς γε παρήλασαν οὐδ’ ἔτ’ ἔπειτα φθογγῆς Σειρήνων ἠκούομεν οὐδέ τ’ ἀοιδῆς αἶψ’ ἀπὸ κηρὸν ἕλοντο ἐμοὶ ἐρίηρες ἑταῖροι ὅν σφιν ἐπ’ ὠσὶν ἄλειψ’ ἐμέ τ’ ἐκ δεσμῶν ἀνέλυσαν,speech
ἀλλ’ ὅτε δὴ τὴν νῆσον ἐλείπομεν αὐτίκ’ ἔπειτα καπνὸν καὶ μέγα κῦμα ἴδον καὶ δοῦπον ἄκουσα,speech
τῶν δ’ ἄρα δεισάντων ἐκ χειρῶν ἔπτατ’ ἐρετμά βόμβησαν δ’ ἄρα πάντα κατὰ ῥόον,speech
ἔσχετο δ’ αὐτοῦ νηῦς ἐπεὶ οὐκέτ’ ἐρετμὰ προήκεα χερσὶν ἔπειγον,speech
αὐτὰρ ἐγὼ διὰ νηὸς ἰὼν ὤτρυνον ἑταίρους μειλιχίοις ἐπέεσσι παρασταδὸν ἄνδρα ἕκαστον,speech
ὦ φίλοι οὐ γάρ πώ τι κακῶν ἀδαήμονές εἰμεν,speech
οὐ μὲν δὴ τόδε μεῖζον ἕπει κακόν ἢ ὅτε Κύκλωψ εἴλει ἐνὶ σπῆι γλαφυρῷ κρατερῆφι βίηφιν,speech
ἀλλὰ καὶ ἔνθεν ἐμῇ ἀρετῇ βουλῇ τε νόῳ τε ἐκφύγομεν καί που τῶνδε μνήσεσθαι ὀίω,speech
νῦν δ’ ἄγεθ’ ὡς ἂν ἐγὼ εἴπω πειθώμεθα πάντες,speech
ὑμεῖς μὲν κώπῃσιν ἁλὸς ῥηγμῖνα βαθεῖαν τύπτετε κληίδεσσιν ἐφήμενοι αἴ κέ ποθι Ζεὺς δώῃ τόνδε γ’ ὄλεθρον ὑπεκφυγέειν καὶ ἀλύξαι,speech
σοὶ δέ κυβερνῆθ’ ὧδ’ ἐπιτέλλομαι,speech
ἀλλ’ ἐνὶ θυμῷ βάλλευ ἐπεὶ νηὸς γλαφυρῆς οἰήια νωμᾷς,speech
τούτου μὲν καπνοῦ καὶ κύματος ἐκτὸς ἔεργε νῆα σὺ δὲ σκοπέλου ἐπιμαίεο μή σε λάθῃσι κεῖσ’ ἐξορμήσασα καὶ ἐς κακὸν ἄμμε βάλῃσθα,speech
ὣς ἐφάμην οἱ δ’ ὦκα ἐμοῖς ἐπέεσσι πίθοντο,speech
Σκύλλην δ’ οὐκέτ’ ἐμυθεόμην ἄπρηκτον ἀνίην μή πώς μοι δείσαντες ἀπολλήξειαν ἑταῖροι εἰρεσίης ἐντὸς δὲ πυκάζοιεν σφέας αὐτούς,speech
καὶ τότε δὴ Κίρκης μὲν ἐφημοσύνης ἀλεγεινῆς λανθανόμην ἐπεὶ οὔ τί μ’ ἀνώγει θωρήσσεσθαι,speech
αὐτὰρ ἐγὼ καταδὺς κλυτὰ τεύχεα καὶ δύο δοῦρε μάκρ’ ἐν χερσὶν ἑλὼν εἰς ἴκρια νηὸς ἔβαινον πρῴρης,speech
ἔνθεν γάρ μιν ἐδέγμην πρῶτα φανεῖσθαι Σκύλλην πετραίην ἥ μοι φέρε πῆμ’ ἑτάροισιν,speech
οὐδέ πῃ ἀθρῆσαι δυνάμην ἔκαμον δέ μοι ὄσσε πάντῃ παπταίνοντι πρὸς ἠεροειδέα πέτρην,speech
ἡμεῖς μὲν στεινωπὸν ἀνεπλέομεν γοόωντες,speech
ἔνθεν μὲν Σκύλλη ἑτέρωθι δὲ δῖα Χάρυβδις δεινὸν ἀνερροίβδησε θαλάσσης ἁλμυρὸν ὕδωρ,speech
ἦ τοι ὅτ’ ἐξεμέσειε λέβης ὣς ἐν πυρὶ πολλῷ πᾶσ’ ἀναμορμύρεσκε κυκωμένη ὑψόσε δ’ ἄχνη ἄκροισι σκοπέλοισιν ἐπ’ ἀμφοτέροισιν ἔπιπτεν,speech
ἀλλ’ ὅτ’ ἀναβρόξειε θαλάσσης ἁλμυρὸν ὕδωρ πᾶσ’ ἔντοσθε φάνεσκε κυκωμένη ἀμφὶ δὲ πέτρη δεινὸν ἐβεβρύχει ὑπένερθε δὲ γαῖα φάνεσκε ψάμμῳ κυανέη,speech
τοὺς δὲ χλωρὸν δέος ᾕρει,speech
ἡμεῖς μὲν πρὸς τὴν ἴδομεν δείσαντες ὄλεθρον,speech
τόφρα δέ μοι Σκύλλη γλαφυρῆς ἐκ νηὸς ἑταίρους ἓξ ἕλεθ’ οἳ χερσίν τε βίηφί τε φέρτατοι ἦσαν,speech
σκεψάμενος δ’ ἐς νῆα θοὴν ἅμα καὶ μεθ’ ἑταίρους ἤδη τῶν ἐνόησα πόδας καὶ χεῖρας ὕπερθεν ὑψόσ’ ἀειρομένων,speech
ἐμὲ δὲ φθέγγοντο καλεῦντες ἐξονομακλήδην τότε γ’ ὕστατον ἀχνύμενοι κῆρ,speech
ὡς δ’ ὅτ’ ἐπὶ προβόλῳ ἁλιεὺς περιμήκεϊ ῥάβδῳ ἰχθύσι τοῖς ὀλίγοισι δόλον κατὰ εἴδατα βάλλων ἐς πόντον προΐησι βοὸς κέρας ἀγραύλοιο ἀσπαίροντα δ’ ἔπειτα λαβὼν ἔρριψε θύραζε ὣς οἵ γ’ ἀσπαίροντες ἀείροντο προτὶ πέτρας,speech
αὐτοῦ δ’ εἰνὶ θύρῃσι κατήσθιε κεκληγῶτας χεῖρας ἐμοὶ ὀρέγοντας ἐν αἰνῇ δηιοτῆτι,speech
οἴκτιστον δὴ κεῖνο ἐμοῖς ἴδον ὀφθαλμοῖσι πάντων ὅσσ’ ἐμόγησα πόρους ἁλὸς ἐξερεείνων,speech
αὐτὰρ ἐπεὶ πέτρας φύγομεν δεινήν τε Χάρυβδιν Σκύλλην τ’ αὐτίκ’ ἔπειτα θεοῦ ἐς ἀμύμονα νῆσον ἱκόμεθ’,speech
ἔνθα δ’ ἔσαν καλαὶ βόες εὐρυμέτωποι πολλὰ δὲ ἴφια μῆλ’ Ὑπερίονος Ἠελίοιο,speech
δὴ τότ’ ἐγὼν ἔτι πόντῳ ἐὼν ἐν νηὶ μελαίνῃ μυκηθμοῦ τ’ ἤκουσα βοῶν αὐλιζομενάων οἰῶν τε βληχήν,speech
καί μοι ἔπος ἔμπεσε θυμῷ μάντηος ἀλαοῦ Θηβαίου Τειρεσίαο Κίρκης τ’ Αἰαίης ἥ μοι μάλα πόλλ’ ἐπέτελλε νῆσον ἀλεύασθαι τερψιμβρότου Ἠελίοιο,speech
δὴ τότ’ ἐγὼν ἑτάροισι μετηύδων ἀχνύμενος κῆρ,speech
κέκλυτέ μευ μύθων κακά περ πάσχοντες ἑταῖροι ὄφρ’ ὑμῖν εἴπω μαντήια Τειρεσίαο Κίρκης τ’ Αἰαίης ἥ μοι μάλα πόλλ’ ἐπέτελλε νῆσον ἀλεύασθαι τερψιμβρότου Ἠελίοιο,speech
ἔνθα γὰρ αἰνότατον κακὸν ἔμμεναι ἄμμιν ἔφασκεν,speech
ἀλλὰ παρὲξ τὴν νῆσον ἐλαύνετε νῆα μέλαιναν,speech
ὣς ἐφάμην τοῖσιν δὲ κατεκλάσθη φίλον ἦτορ,speech
αὐτίκα δ’ Εὐρύλοχος στυγερῷ μ’ ἠμείβετο μύθῳ,speech
σχέτλιός εἰς Ὀδυσεῦ,speech
περί τοι μένος οὐδέ τι γυῖα κάμνεις,speech
ἦ ῥά νυ σοί γε σιδήρεα πάντα τέτυκται ὅς ῥ’ ἑτάρους καμάτῳ ἁδηκότας ἠδὲ καὶ ὕπνῳ οὐκ ἐάᾳς γαίης ἐπιβήμεναι ἔνθα κεν αὖτε νήσῳ ἐν ἀμφιρύτῃ λαρὸν τετυκοίμεθα δόρπον ἀλλ’ αὔτως διὰ νύκτα θοὴν ἀλάλησθαι ἄνωγας νήσου ἀποπλαγχθέντας ἐν ἠεροειδέι πόντῳ,speech
ἐκ νυκτῶν δ’ ἄνεμοι χαλεποί δηλήματα νηῶν γίγνονται,speech
πῇ κέν τις ὑπεκφύγοι αἰπὺν ὄλεθρον ἤν πως ἐξαπίνης ἔλθῃ ἀνέμοιο θύελλα ἢ Νότου ἢ Ζεφύροιο δυσαέος οἵ τε μάλιστα νῆα διαρραίουσι θεῶν ἀέκητι ἀνάκτων,speech
ἀλλ’ ἦ τοι νῦν μὲν πειθώμεθα νυκτὶ μελαίνῃ δόρπον θ’ ὁπλισόμεσθα θοῇ παρὰ νηὶ μένοντες ἠῶθεν δ’ ἀναβάντες ἐνήσομεν εὐρέι πόντῳ,speech
ὣς ἔφατ’ Εὐρύλοχος ἐπὶ δ’ ᾔνεον ἄλλοι ἑταῖροι,speech
καὶ τότε δὴ γίγνωσκον ὃ δὴ κακὰ μήδετο δαίμων καί μιν φωνήσας ἔπεα πτερόεντα προσηύδων,speech
Εὐρύλοχ’ ἦ μάλα δή με βιάζετε μοῦνον ἐόντα,speech
ἀλλ’ ἄγε νῦν μοι πάντες ὀμόσσατε καρτερὸν ὅρκον,speech
εἴ κέ τιν’ ἠὲ βοῶν ἀγέλην ἢ πῶυ μέγ’ οἰῶν εὕρωμεν μή πού τις ἀτασθαλίῃσι κακῇσιν ἢ βοῦν ἠέ τι μῆλον ἀποκτάνῃ,speech
ἀλλὰ ἕκηλοι ἐσθίετε βρώμην τὴν ἀθανάτη πόρε Κίρκη,speech
ὣς ἐφάμην οἱ δ’ αὐτίκ’ ἀπώμνυον ὡς ἐκέλευον,speech
αὐτὰρ ἐπεί ῥ’ ὄμοσάν τε τελεύτησάν τε τὸν ὅρκον στήσαμεν ἐν λιμένι γλαφυρῷ ἐυεργέα νῆα ἄγχ’ ὕδατος γλυκεροῖο καὶ ἐξαπέβησαν ἑταῖροι νηός ἔπειτα δὲ δόρπον ἐπισταμένως τετύκοντο,speech
αὐτὰρ ἐπεὶ πόσιος καὶ ἐδητύος ἐξ ἔρον ἕντο μνησάμενοι δὴ ἔπειτα φίλους ἔκλαιον ἑταίρους οὓς ἔφαγε Σκύλλη γλαφυρῆς ἐκ νηὸς ἑλοῦσα,speech
κλαιόντεσσι δὲ τοῖσιν ἐπήλυθε νήδυμος ὕπνος,speech
ἦμος δὲ τρίχα νυκτὸς ἔην μετὰ δ’ ἄστρα βεβήκει ὦρσεν ἔπι ζαῆν ἄνεμον νεφεληγερέτα Ζεὺς λαίλαπι θεσπεσίῃ σὺν δὲ νεφέεσσι κάλυψε γαῖαν ὁμοῦ καὶ πόντον,speech
ὀρώρει δ’ οὐρανόθεν νύξ,speech
ἦμος δ’ ἠριγένεια φάνη ῥοδοδάκτυλος Ἠώς νῆα μὲν ὡρμίσαμεν κοῖλον σπέος εἰσερύσαντες,speech
ἔνθα δ’ ἔσαν νυμφέων καλοὶ χοροὶ ἠδὲ θόωκοι,speech
καὶ τότ’ ἐγὼν ἀγορὴν θέμενος μετὰ μῦθον ἔειπον,speech
ὦ φίλοι ἐν γὰρ νηὶ θοῇ βρῶσίς τε πόσις τε ἔστιν τῶν δὲ βοῶν ἀπεχώμεθα μή τι πάθωμεν,speech
δεινοῦ γὰρ θεοῦ αἵδε βόες καὶ ἴφια μῆλα Ἠελίου ὃς πάντ’ ἐφορᾷ καὶ πάντ’ ἐπακούει,speech
ὣς ἐφάμην τοῖσιν δ’ ἐπεπείθετο θυμὸς ἀγήνωρ,speech
μῆνα δὲ πάντ’ ἄλληκτος ἄη Νότος οὐδέ τις ἄλλος γίγνετ’ ἔπειτ’ ἀνέμων εἰ μὴ Εὖρός τε Νότος τε,speech
οἱ δ’ ἧος μὲν σῖτον ἔχον καὶ οἶνον ἐρυθρόν τόφρα βοῶν ἀπέχοντο λιλαιόμενοι βιότοιο,speech
ἀλλ’ ὅτε δὴ νηὸς ἐξέφθιτο ἤια πάντα καὶ δὴ ἄγρην ἐφέπεσκον ἀλητεύοντες ἀνάγκῃ ἰχθῦς ὄρνιθάς τε φίλας ὅ τι χεῖρας ἵκοιτο γναμπτοῖς ἀγκίστροισιν ἔτειρε δὲ γαστέρα λιμός,speech
δὴ τότ’ ἐγὼν ἀνὰ νῆσον ἀπέστιχον ὄφρα θεοῖσιν εὐξαίμην εἴ τίς μοι ὁδὸν φήνειε νέεσθαι,speech
ἀλλ’ ὅτε δὴ διὰ νήσου ἰὼν ἤλυξα ἑταίρους χεῖρας νιψάμενος ὅθ’ ἐπὶ σκέπας ἦν ἀνέμοιο ἠρώμην πάντεσσι θεοῖς οἳ Ὄλυμπον ἔχουσιν,speech
οἱ δ’ ἄρα μοι γλυκὺν ὕπνον ἐπὶ βλεφάροισιν ἔχευαν,speech
Εὐρύλοχος δ’ ἑτάροισι κακῆς ἐξήρχετο βουλῆς,speech
κέκλυτέ μευ μύθων κακά περ πάσχοντες ἑταῖροι,speech
πάντες μὲν στυγεροὶ θάνατοι δειλοῖσι βροτοῖσι λιμῷ δ’ οἴκτιστον θανέειν καὶ πότμον ἐπισπεῖν,speech
ἀλλ’ ἄγετ’ Ἠελίοιο βοῶν ἐλάσαντες ἀρίστας ῥέξομεν ἀθανάτοισι τοὶ οὐρανὸν εὐρὺν ἔχουσιν,speech
εἰ δέ κεν εἰς Ἰθάκην ἀφικοίμεθα πατρίδα γαῖαν αἶψά κεν Ἠελίῳ Ὑπερίονι πίονα νηὸν τεύξομεν ἐν δέ κε θεῖμεν ἀγάλματα πολλὰ καὶ ἐσθλά,speech
εἰ δὲ χολωσάμενός τι βοῶν ὀρθοκραιράων νῆ’ ἐθέλῃ ὀλέσαι ἐπὶ δ’ ἕσπωνται θεοὶ ἄλλοι βούλομ’ ἅπαξ πρὸς κῦμα χανὼν ἀπὸ θυμὸν ὀλέσσαι ἢ δηθὰ στρεύγεσθαι ἐὼν ἐν νήσῳ ἐρήμῃ,speech
